wall_time,elapsed_sec,nodes,edges,edges_per_sec_window,max_out_degree,max_in_degree
1762621062.172647,47.73442482948303,1213,4345,157.6,743,40
1762621062.181191,47.742968797683716,1213,4346,157.6,743,40
1762621062.185805,47.74758291244507,1213,4347,157.6,743,40
1762621062.191621,47.75339889526367,1213,4348,157.8,743,40
1762621062.19858,47.76035785675049,1213,4349,157.6,743,40
1762621062.204918,47.766695737838745,1213,4350,157.6,743,40
1762621062.2133892,47.7751669883728,1213,4351,157.6,743,40
1762621062.217323,47.77910089492798,1213,4352,157.6,743,40
1762621062.223104,47.784881830215454,1213,4353,157.6,743,40
1762621062.228637,47.790414810180664,1213,4354,157.8,743,40
1762621062.234661,47.79643893241882,1213,4355,157.8,743,40
1762621062.239578,47.801355838775635,1213,4356,157.8,743,40
1762621062.2477381,47.809515953063965,1213,4357,157.8,743,40
1762621062.253021,47.8147988319397,1213,4358,157.8,743,40
1762621062.259146,47.820923805236816,1213,4359,157.8,743,40
1762621062.2658749,47.8276526927948,1213,4360,157.8,743,40
1762621062.271465,47.833242893218994,1213,4361,157.8,743,40
1762621062.279312,47.841089725494385,1213,4362,157.8,743,40
1762621062.285495,47.847272872924805,1213,4363,157.6,743,40
1762621062.291557,47.85333490371704,1213,4364,157.6,743,40
1762621062.298004,47.85978174209595,1213,4365,157.6,743,40
1762621062.3039849,47.86576271057129,1213,4366,157.6,743,40
1762621062.3116531,47.87343096733093,1213,4367,157.6,743,40
1762621062.318017,47.87979483604431,1213,4368,157.6,743,40
1762621062.323564,47.88534188270569,1213,4369,157.6,743,40
1762621062.330524,47.89230179786682,1213,4370,157.6,743,40
1762621062.336137,47.89791488647461,1213,4371,157.6,743,40
1762621062.342643,47.90442085266113,1213,4372,157.6,743,40
1762621062.348646,47.91042375564575,1213,4373,157.6,743,40
1762621062.3541398,47.91591763496399,1213,4374,157.6,743,40
1762621062.360493,47.92227077484131,1213,4375,157.6,743,40
1762621062.367039,47.92881679534912,1213,4376,157.8,743,40
1762621062.374039,47.93581676483154,1213,4377,157.6,743,40
1762621062.3811069,47.94288468360901,1213,4378,157.6,743,40
1762621062.385851,47.94762873649597,1213,4379,157.6,743,40
1762621062.392694,47.954471826553345,1213,4380,157.6,743,40
1762621062.39919,47.960967779159546,1213,4381,157.6,743,40
1762621062.405369,47.96714687347412,1213,4382,157.6,743,40
1762621062.411658,47.97343587875366,1213,4383,157.6,743,40
1762621062.4180758,47.97985363006592,1213,4384,157.6,743,40
1762621062.422973,47.984750747680664,1213,4385,157.6,743,40
1762621062.4299798,47.99175763130188,1213,4386,157.6,743,40
1762621062.435461,47.997238874435425,1213,4387,157.6,743,40
1762621062.441836,48.00361394882202,1213,4388,157.6,743,40
1762621062.449182,48.01095986366272,1213,4389,157.6,743,40
1762621062.454415,48.01619291305542,1213,4390,157.6,743,40
1762621062.461154,48.022931814193726,1213,4391,157.6,743,40
1762621062.466284,48.028061866760254,1213,4392,157.8,743,40
1762621062.473092,48.0348699092865,1213,4393,157.6,743,40
1762621062.4800498,48.04182767868042,1213,4394,157.6,743,40
1762621062.486231,48.04800891876221,1213,4395,157.6,743,40
1762621062.4927979,48.0545756816864,1213,4396,157.6,743,40
1762621062.498646,48.060423851013184,1213,4397,157.6,743,40
1762621062.505579,48.06735682487488,1213,4398,157.6,743,40
1762621062.512463,48.074240922927856,1213,4399,157.6,743,40
1762621062.519347,48.081124782562256,1213,4400,157.6,743,40
1762621062.524856,48.086633920669556,1213,4401,157.6,743,40
1762621062.5312,48.09297776222229,1213,4402,157.6,743,40
1762621062.5375621,48.099339962005615,1213,4403,157.6,743,40
1762621062.543947,48.105724811553955,1213,4404,157.6,743,40
1762621062.551378,48.11315584182739,1213,4405,157.6,743,40
1762621062.5571818,48.11895966529846,1213,4406,157.6,743,40
1762621062.565156,48.12693381309509,1213,4407,157.6,743,40
1762621062.569509,48.13128685951233,1213,4408,157.6,743,40
1762621062.5762198,48.1379976272583,1213,4409,157.6,743,40
1762621062.582618,48.14439582824707,1213,4410,157.6,743,40
1762621062.589865,48.15164279937744,1213,4411,157.6,743,40
1762621062.595849,48.15762686729431,1213,4412,157.6,743,40
1762621062.6017869,48.163564682006836,1213,4413,157.6,743,40
1762621062.608327,48.17010474205017,1213,4414,157.6,743,40
1762621062.615641,48.17741894721985,1213,4415,157.6,743,40
1762621062.620745,48.182522773742676,1213,4416,157.6,743,40
1762621062.6261811,48.18795895576477,1213,4417,157.6,743,40
1762621062.632912,48.19468975067139,1213,4418,157.6,743,40
1762621062.638262,48.200039863586426,1213,4419,157.6,743,40
1762621062.645047,48.2068247795105,1213,4420,157.6,743,40
1762621062.653418,48.21519589424133,1214,4421,157.6,743,40
1762621062.6576588,48.21943664550781,1214,4422,157.6,743,40
1762621062.663837,48.22561478614807,1214,4423,157.8,743,40
1762621062.668739,48.23051691055298,1214,4424,157.6,743,40
1762621062.675657,48.23743486404419,1214,4425,157.6,743,40
1762621062.681209,48.24298691749573,1214,4426,157.8,743,40
1762621062.688434,48.25021171569824,1215,4427,157.6,743,40
1762621062.693665,48.25544285774231,1216,4428,157.8,743,40
1762621062.7005062,48.26228404045105,1217,4429,157.6,743,40
1762621062.706073,48.26785087585449,1217,4430,157.8,743,40
1762621062.71184,48.2736177444458,1217,4431,157.8,743,40
1762621062.718394,48.2801718711853,1217,4432,157.8,743,40
1762621062.725594,48.28737187385559,1218,4433,157.8,743,40
1762621062.7324748,48.29425263404846,1218,4434,157.8,743,40
1762621062.7379,48.29967784881592,1218,4435,157.8,743,40
1762621062.744389,48.306166887283325,1218,4436,157.8,743,40
1762621062.7529879,48.3147656917572,1219,4437,157.8,743,40
1762621062.757846,48.319623947143555,1219,4438,157.8,743,40
1762621062.7636201,48.325397968292236,1220,4439,157.8,743,40
1762621062.7687738,48.330551624298096,1220,4440,157.8,743,40
1762621062.7750819,48.336859703063965,1220,4441,157.8,743,40
1762621062.78108,48.342857837677,1221,4442,157.8,743,40
1762621062.789857,48.35163474082947,1221,4443,157.8,743,40
1762621062.793747,48.35552477836609,1221,4444,157.8,743,40
1762621062.8001459,48.361923694610596,1222,4445,157.8,743,40
1762621062.806106,48.367883920669556,1223,4446,157.8,743,40
1762621062.813401,48.375178813934326,1224,4447,157.8,743,40
1762621062.82036,48.38213777542114,1224,4448,157.8,743,40
1762621062.826952,48.38872981071472,1224,4449,157.8,743,40
1762621062.8323042,48.39408206939697,1224,4450,158.0,743,40
1762621062.839185,48.400962829589844,1224,4451,157.8,743,40
1762621062.8453279,48.407105684280396,1225,4452,157.8,743,40
1762621062.8523872,48.414165019989014,1225,4453,157.8,743,40
1762621062.8598568,48.421634674072266,1226,4454,157.8,743,40
1762621062.865217,48.42699480056763,1226,4455,157.8,743,40
1762621062.8714728,48.43325066566467,1226,4456,157.8,743,40
1762621062.878159,48.439936876297,1227,4457,157.8,743,40
1762621062.8842912,48.44606900215149,1228,4458,157.8,743,40
1762621062.8917482,48.45352602005005,1229,4459,157.8,743,40
1762621062.897436,48.459213733673096,1229,4460,157.8,743,40
1762621062.903185,48.46496272087097,1230,4461,157.8,743,40
1762621062.9094331,48.471210956573486,1230,4462,157.8,743,40
1762621062.9164622,48.47824001312256,1231,4463,157.8,743,40
1762621062.923296,48.48507380485535,1232,4464,157.8,743,40
1762621062.929226,48.49100375175476,1232,4465,157.8,743,40
1762621062.933974,48.49575185775757,1233,4466,157.8,743,40
1762621062.940788,48.50256586074829,1233,4467,157.8,743,40
1762621062.947666,48.50944375991821,1233,4468,157.8,743,40
1762621062.953248,48.51502585411072,1233,4469,157.8,743,40
1762621062.961251,48.52302885055542,1233,4470,157.6,743,40
1762621062.966618,48.528395891189575,1233,4471,157.8,743,40
1762621062.9729002,48.53467798233032,1233,4472,157.8,743,40
1762621062.978393,48.54017090797424,1233,4473,157.8,743,40
1762621062.984742,48.54651975631714,1233,4474,157.8,743,40
1762621062.991613,48.55339074134827,1233,4475,157.8,743,40
1762621062.998461,48.5602388381958,1233,4476,157.8,743,40
1762621063.003726,48.5655038356781,1233,4477,157.8,743,40
1762621063.0104802,48.57225799560547,1233,4478,157.8,743,40
1762621063.016812,48.57858991622925,1233,4479,157.8,743,40
1762621063.0240011,48.5857789516449,1233,4480,157.8,743,40
1762621063.030446,48.59222388267517,1233,4481,157.8,743,40
1762621063.03584,48.597617864608765,1233,4482,157.8,743,40
1762621063.04207,48.60384774208069,1233,4483,157.8,743,40
1762621063.048964,48.61074185371399,1233,4484,157.8,743,40
1762621063.0553658,48.617143630981445,1233,4485,157.8,743,40
1762621063.061064,48.62284183502197,1233,4486,157.8,743,40
1762621063.0671391,48.62891697883606,1233,4487,157.8,743,40
1762621063.0735412,48.635318994522095,1233,4488,157.8,743,40
1762621063.0801148,48.64189267158508,1233,4489,157.8,743,40
1762621063.0857909,48.647568702697754,1233,4490,157.8,743,40
1762621063.095059,48.65683674812317,1233,4491,157.6,743,40
1762621063.0992682,48.66104602813721,1233,4492,157.6,743,40
1762621063.105502,48.6672797203064,1233,4493,157.6,743,40
1762621063.111403,48.67318081855774,1233,4494,157.6,743,40
1762621063.117635,48.679412841796875,1233,4495,157.6,743,40
1762621063.124259,48.686036825180054,1233,4496,157.6,743,40
1762621063.1318772,48.693655014038086,1233,4497,157.6,743,40
1762621063.137341,48.699118852615356,1233,4498,157.6,743,40
1762621063.144641,48.70641875267029,1233,4499,157.6,743,40
1762621063.150538,48.712315797805786,1233,4500,157.6,743,40
1762621063.1569989,48.71877670288086,1233,4501,157.6,743,40
1762621063.164028,48.72580575942993,1233,4502,157.6,743,40
1762621063.16896,48.730737924575806,1233,4503,157.6,743,40
1762621063.175946,48.73772382736206,1233,4504,157.6,743,40
1762621063.1826801,48.744457960128784,1233,4505,157.6,743,40
1762621063.188612,48.75038981437683,1233,4506,157.6,743,40
1762621063.1972978,48.75907564163208,1233,4507,157.6,743,40
1762621063.200162,48.76193976402283,1233,4508,157.6,743,40
1762621063.206531,48.768308877944946,1233,4509,157.6,743,40
1762621063.213279,48.77505683898926,1234,4510,157.6,743,40
1762621063.218905,48.78068280220032,1234,4511,157.6,743,40
1762621063.2251132,48.78689098358154,1235,4512,157.8,743,40
1762621063.232863,48.79464077949524,1235,4513,157.6,743,41
1762621063.237071,48.79884886741638,1235,4514,157.8,743,41
1762621063.243519,48.805296897888184,1235,4515,157.8,743,41
1762621063.2501109,48.811888694763184,1235,4516,157.8,743,41
1762621063.257107,48.81888484954834,1235,4517,157.8,743,41
1762621063.2638662,48.82564401626587,1235,4518,157.8,743,41
1762621063.269115,48.83089280128479,1235,4519,157.8,743,41
1762621063.2758021,48.83757996559143,1235,4520,157.8,743,41
1762621063.2821498,48.84392762184143,1235,4521,157.8,743,41
1762621063.288351,48.85012888908386,1235,4522,157.8,743,41
1762621063.2963479,48.85812568664551,1235,4523,157.8,743,41
1762621063.302002,48.8637797832489,1235,4524,157.8,743,41
1762621063.3080451,48.86982297897339,1235,4525,157.8,743,41
1762621063.314881,48.87665891647339,1235,4526,157.8,743,41
1762621063.320364,48.88214182853699,1235,4527,157.8,743,41
1762621063.327084,48.888861894607544,1235,4528,157.8,743,41
1762621063.3341272,48.89590501785278,1235,4529,157.8,743,41
1762621063.3410728,48.90285062789917,1235,4530,157.8,743,41
1762621063.346911,48.90868878364563,1235,4531,157.8,743,41
1762621063.3526242,48.91440200805664,1235,4532,157.8,743,41
1762621063.358706,48.92048382759094,1235,4533,157.8,743,41
1762621063.365838,48.92761588096619,1235,4534,157.6,743,41
1762621063.37203,48.93380784988403,1235,4535,157.8,743,41
1762621063.378193,48.93997073173523,1235,4536,157.8,743,41
1762621063.384607,48.9463849067688,1235,4537,157.8,743,41
1762621063.390806,48.95258378982544,1235,4538,157.6,743,41
1762621063.398576,48.96035385131836,1235,4539,157.6,743,41
1762621063.405762,48.96753978729248,1235,4540,157.6,743,41
1762621063.4112551,48.97303295135498,1235,4541,157.8,743,41
1762621063.417094,48.97887182235718,1235,4542,157.8,743,41
1762621063.423519,48.98529672622681,1235,4543,157.6,743,41
1762621063.429246,48.991023778915405,1236,4544,157.8,743,41
1762621063.436116,48.99789381027222,1236,4545,157.8,743,41
1762621063.4414132,49.003190994262695,1236,4546,157.8,743,41
1762621063.448548,49.01032590866089,1236,4547,157.8,743,41
1762621063.45434,49.016117811203,1236,4548,157.8,743,41
1762621063.460341,49.02211880683899,1236,4549,157.8,743,41
1762621063.4682481,49.03002595901489,1236,4550,157.8,743,41
1762621063.473747,49.03552484512329,1236,4551,157.8,743,41
1762621063.479699,49.04147672653198,1236,4552,157.8,743,41
1762621063.4856691,49.047446966171265,1237,4553,157.8,743,41
1762621063.4914958,49.05327367782593,1237,4554,157.8,743,41
1762621063.499108,49.06088590621948,1237,4555,157.8,743,41
1762621063.505274,49.06705188751221,1237,4556,157.8,743,41
1762621063.5104609,49.07223868370056,1237,4557,158.0,743,41
1762621063.517403,49.07918071746826,1237,4558,158.0,743,41
1762621063.523755,49.085532903671265,1237,4559,158.0,743,41
1762621063.5313852,49.09316301345825,1237,4560,158.0,743,41
1762621063.539519,49.10129690170288,1237,4561,157.8,743,41
1762621063.5423648,49.10414266586304,1237,4562,158.0,743,41
1762621063.549654,49.11143183708191,1237,4563,158.0,743,41
1762621063.555497,49.11727476119995,1237,4564,158.0,743,41
1762621063.561756,49.123533725738525,1237,4565,158.0,743,41
1762621063.568225,49.13000273704529,1237,4566,158.0,743,41
1762621063.575562,49.13733983039856,1237,4567,158.0,743,41
1762621063.580134,49.14191174507141,1237,4568,158.0,743,41
1762621063.5857,49.147477865219116,1237,4569,158.0,743,41
1762621063.591846,49.153623819351196,1237,4570,158.0,743,41
1762621063.598677,49.160454750061035,1237,4571,158.0,743,41
1762621063.6076531,49.16943097114563,1237,4572,157.8,743,41
1762621063.611926,49.17370390892029,1237,4573,158.0,743,41
1762621063.617707,49.179484844207764,1237,4574,158.0,743,41
1762621063.624052,49.185829877853394,1237,4575,158.0,743,41
1762621063.630683,49.192460775375366,1237,4576,158.0,743,41
1762621063.6383722,49.20015001296997,1237,4577,157.8,743,41
1762621063.645617,49.20739483833313,1237,4578,157.8,743,41
1762621063.651276,49.213053941726685,1237,4579,158.0,743,41
1762621063.658533,49.22031092643738,1237,4580,157.8,743,41
1762621063.664146,49.22592377662659,1237,4581,157.8,743,41
1762621063.670797,49.23257493972778,1237,4582,157.8,743,41
1762621063.678271,49.24004888534546,1237,4583,157.8,743,41
1762621063.683081,49.244858741760254,1237,4584,158.0,743,41
1762621063.68963,49.251407861709595,1237,4585,157.8,743,41
1762621063.6962402,49.258018016815186,1237,4586,157.8,743,41
1762621063.702132,49.26390981674194,1237,4587,157.8,743,41
1762621063.709093,49.27087092399597,1237,4588,157.8,743,41
1762621063.715539,49.27731680870056,1237,4589,157.8,743,41
1762621063.7219148,49.283692598342896,1237,4590,157.8,743,41
1762621063.728603,49.29038071632385,1237,4591,157.8,743,41
1762621063.735056,49.296833753585815,1237,4592,157.8,743,41
1762621063.741558,49.30333590507507,1237,4593,157.8,743,41
1762621063.7481139,49.30989170074463,1237,4594,157.8,743,41
1762621063.753818,49.315595865249634,1237,4595,157.8,743,41
1762621063.760593,49.322370767593384,1238,4596,157.8,743,41
1762621063.76763,49.329407930374146,1238,4597,157.8,743,41
1762621063.7737331,49.33551096916199,1238,4598,157.8,743,41
1762621063.778529,49.340306758880615,1238,4599,157.8,743,41
1762621063.7843342,49.34611201286316,1238,4600,158.0,743,41
1762621063.7907882,49.35256600379944,1238,4601,157.8,743,41
1762621063.797703,49.35948085784912,1238,4602,158.0,743,41
1762621063.804022,49.36579990386963,1238,4603,157.8,743,41
1762621063.8096871,49.37146496772766,1238,4604,157.8,743,41
1762621063.81773,49.37950778007507,1238,4605,157.8,743,41
1762621063.8231602,49.38493800163269,1239,4606,157.8,743,41
1762621063.8289778,49.39075565338135,1239,4607,157.8,743,42
1762621063.835265,49.397042751312256,1239,4608,157.8,743,42
1762621063.8417852,49.403563022613525,1239,4609,157.8,743,42
1762621063.849361,49.41113877296448,1239,4610,157.8,743,42
1762621063.854965,49.41674280166626,1239,4611,157.8,743,42
1762621063.861685,49.423462867736816,1239,4612,157.8,743,42
1762621063.867475,49.4292528629303,1239,4613,157.8,743,42
1762621063.873895,49.435672760009766,1239,4614,157.8,743,42
1762621063.879808,49.44158577919006,1239,4615,157.8,743,42
1762621063.885948,49.447725772857666,1239,4616,157.8,743,42
1762621063.8930712,49.45484900474548,1239,4617,157.8,743,42
1762621063.8989792,49.46075701713562,1239,4618,157.8,743,42
1762621063.905035,49.4668128490448,1239,4619,157.8,743,42
1762621063.9105952,49.47237300872803,1239,4620,158.0,743,42
1762621063.917718,49.47949576377869,1239,4621,157.8,743,42
1762621063.9238698,49.485647678375244,1239,4622,158.0,743,42
1762621063.930231,49.49200892448425,1239,4623,158.0,743,42
1762621063.935633,49.49741077423096,1239,4624,158.0,743,42
1762621063.9423518,49.50412964820862,1239,4625,158.0,743,42
1762621063.949499,49.511276721954346,1239,4626,158.0,743,42
1762621063.954926,49.516703844070435,1239,4627,158.0,743,42
1762621063.959857,49.52163481712341,1239,4628,158.0,743,42
1762621063.9673758,49.52915358543396,1239,4629,158.0,743,42
1762621063.973312,49.53508973121643,1239,4630,158.0,743,42
1762621063.9795442,49.541321992874146,1239,4631,158.0,743,42
1762621063.9844081,49.5461859703064,1239,4632,158.2,743,42
1762621063.9908822,49.55265998840332,1239,4633,158.0,743,42
1762621063.9986749,49.560452699661255,1239,4634,158.0,743,42
1762621064.004521,49.566298723220825,1239,4635,158.0,743,42
1762621064.010199,49.57197690010071,1239,4636,158.0,743,42
1762621064.016865,49.57864284515381,1239,4637,158.0,743,42
1762621064.025296,49.587073802948,1239,4638,157.8,743,42
1762621064.030314,49.59209179878235,1239,4639,157.8,743,42
1762621064.0360472,49.597825050354004,1239,4640,157.8,743,42
1762621064.0421288,49.60390663146973,1239,4641,157.8,743,42
1762621064.049141,49.61091876029968,1239,4642,157.8,743,42
1762621064.055388,49.6171658039093,1239,4643,158.0,743,42
1762621064.064647,49.62642478942871,1239,4644,157.8,743,42
1762621064.067619,49.62939691543579,1239,4645,158.0,743,42
1762621064.074869,49.63664674758911,1239,4646,157.8,743,42
1762621064.080968,49.64274573326111,1239,4647,157.8,743,42
1762621064.087949,49.64972686767578,1239,4648,157.8,743,42
1762621064.096278,49.658055782318115,1239,4649,157.8,743,42
1762621064.1016262,49.66340398788452,1239,4650,157.8,743,42
1762621064.1077209,49.669498682022095,1239,4651,157.8,743,42
1762621064.114086,49.67586374282837,1239,4652,157.8,743,42
1762621064.120107,49.681884765625,1239,4653,157.8,743,42
1762621064.129317,49.69109487533569,1239,4654,157.8,743,42
1762621064.1323972,49.694175004959106,1239,4655,157.8,743,42
1762621064.137332,49.69910979270935,1239,4656,157.8,743,42
1762621064.1434822,49.705260038375854,1239,4657,157.8,743,42
1762621064.150283,49.71206092834473,1239,4658,157.8,743,42
1762621064.156377,49.71815490722656,1239,4659,157.8,743,42
1762621064.163777,49.72555494308472,1239,4660,157.8,743,42
1762621064.169433,49.73121094703674,1239,4661,157.8,743,42
1762621064.17592,49.73769783973694,1239,4662,157.8,743,42
1762621064.182295,49.744072914123535,1239,4663,157.8,743,42
1762621064.1887841,49.75056195259094,1239,4664,157.8,743,42
1762621064.197356,49.75913381576538,1239,4665,157.8,743,42
1762621064.2014458,49.76322364807129,1239,4666,157.8,743,42
1762621064.208202,49.76997971534729,1239,4667,157.8,743,42
1762621064.2150972,49.776875019073486,1239,4668,157.8,743,42
1762621064.2202408,49.78201866149902,1239,4669,157.8,743,42
1762621064.2261498,49.78792762756348,1239,4670,157.8,743,42
1762621064.235789,49.79756689071655,1239,4671,157.8,743,42
1762621064.244277,49.80605483055115,1239,4672,157.6,743,42
1762621064.249888,49.811665773391724,1239,4673,157.8,743,42
1762621064.25618,49.81795787811279,1239,4674,157.8,743,42
1762621064.263627,49.82540488243103,1239,4675,157.6,743,42
1762621064.268151,49.82992887496948,1239,4676,157.6,743,42
1762621064.275525,49.837302923202515,1239,4677,157.6,743,42
1762621064.280467,49.84224486351013,1239,4678,157.8,743,42
1762621064.2873118,49.84908962249756,1239,4679,157.8,743,42
1762621064.2927191,49.85449695587158,1239,4680,157.8,743,42
1762621064.299509,49.861286878585815,1239,4681,157.6,743,42
1762621064.305342,49.867119789123535,1239,4682,157.8,743,42
1762621064.311321,49.873098850250244,1239,4683,157.8,743,42
1762621064.318296,49.88007378578186,1239,4684,157.8,743,42
1762621064.324757,49.88653492927551,1239,4685,157.8,743,42
1762621064.330462,49.892239809036255,1239,4686,157.8,743,42
1762621064.337791,49.89956879615784,1239,4687,157.6,743,42
1762621064.3427992,49.904577016830444,1239,4688,157.8,743,42
1762621064.349519,49.91129684448242,1239,4689,157.6,743,42
1762621064.355017,49.916794776916504,1240,4690,157.8,743,42
1762621064.361002,49.92277979850769,1240,4691,157.8,743,43
1762621064.367614,49.929391860961914,1240,4692,157.8,743,43
1762621064.374284,49.93606185913086,1240,4693,157.8,743,43
1762621064.3808022,49.94257998466492,1240,4694,157.8,743,43
1762621064.387352,49.949129819869995,1240,4695,157.8,743,43
1762621064.39336,49.955137729644775,1240,4696,157.8,743,43
1762621064.399557,49.96133494377136,1240,4697,157.8,743,43
1762621064.406774,49.96855187416077,1240,4698,157.8,743,43
1762621064.4116821,49.97345995903015,1240,4699,157.8,743,43
1762621064.418253,49.98003077507019,1240,4700,157.8,743,43
1762621064.424833,49.986610889434814,1240,4701,157.8,743,43
1762621064.431044,49.99282193183899,1240,4702,157.8,743,43
1762621064.437378,49.9991557598114,1240,4703,157.8,743,43
1762621064.444443,50.00622081756592,1240,4704,157.8,743,43
1762621064.450975,50.01275277137756,1241,4705,157.8,743,43
1762621064.457172,50.01894974708557,1241,4706,157.8,743,43
1762621064.4634628,50.025240659713745,1241,4707,158.0,743,43
1762621064.468307,50.03008484840393,1242,4708,158.0,743,43
1762621064.47591,50.0376877784729,1242,4709,157.8,743,43
1762621064.481459,50.04323673248291,1242,4710,158.0,743,43
1762621064.488178,50.04995584487915,1242,4711,158.0,743,43
1762621064.494384,50.056161880493164,1242,4712,158.0,743,43
1762621064.5020218,50.06379961967468,1242,4713,157.8,743,43
1762621064.506559,50.068336725234985,1242,4714,158.0,743,43
1762621064.513508,50.07528591156006,1242,4715,157.8,743,43
1762621064.5187998,50.08057761192322,1243,4716,158.0,743,43
1762621064.525554,50.087331771850586,1243,4717,158.0,743,43
1762621064.531423,50.09320092201233,1244,4718,158.0,743,43
1762621064.5384572,50.10023498535156,1244,4719,158.0,743,43
1762621064.545515,50.107292890548706,1244,4720,158.0,743,43
1762621064.551253,50.11303091049194,1244,4721,158.0,743,43
1762621064.557765,50.119542837142944,1244,4722,158.0,743,43
1762621064.564149,50.12592673301697,1244,4723,158.0,743,43
1762621064.5700638,50.1318416595459,1244,4724,158.0,743,43
1762621064.576583,50.13836073875427,1244,4725,157.8,743,43
1762621064.5827,50.14447784423828,1244,4726,157.8,743,43
1762621064.589283,50.151060819625854,1244,4727,157.8,743,43
1762621064.5955892,50.15736699104309,1244,4728,158.0,743,44
1762621064.603051,50.16482877731323,1244,4729,157.8,743,44
1762621064.609023,50.17080092430115,1244,4730,157.8,743,44
1762621064.615322,50.17709994316101,1244,4731,157.8,743,44
1762621064.62114,50.18291783332825,1244,4732,157.8,743,44
1762621064.627192,50.18896985054016,1244,4733,157.8,743,44
1762621064.632415,50.19419288635254,1244,4734,158.0,743,44
1762621064.643073,50.204850912094116,1245,4735,157.8,743,44
1762621064.6442811,50.206058979034424,1246,4736,157.8,743,44
1762621064.651396,50.21317386627197,1246,4737,157.8,743,44
1762621064.6577249,50.219502687454224,1246,4738,157.8,743,44
1762621064.662847,50.22462487220764,1246,4739,158.0,743,44
1762621064.6698089,50.23158669471741,1246,4740,157.8,743,44
1762621064.676623,50.23840093612671,1246,4741,157.8,743,44
1762621064.682165,50.243942737579346,1246,4742,157.8,743,44
1762621064.6884649,50.250242710113525,1246,4743,157.8,743,44
1762621064.695263,50.25704073905945,1246,4744,158.0,743,44
1762621064.7015638,50.263341665267944,1246,4745,157.8,743,44
1762621064.708755,50.270532846450806,1246,4746,157.8,743,44
1762621064.714556,50.276333808898926,1246,4747,157.8,743,44
1762621064.7202141,50.281991958618164,1246,4748,157.8,743,44
1762621064.726599,50.288376808166504,1246,4749,157.8,743,44
1762621064.734356,50.29613375663757,1246,4750,157.8,743,45
1762621064.740938,50.30271577835083,1246,4751,157.8,743,45
1762621064.747582,50.30935978889465,1246,4752,157.8,743,45
1762621064.753183,50.31496071815491,1246,4753,157.8,743,45
1762621064.759448,50.32122588157654,1246,4754,157.8,743,45
1762621064.766156,50.32793378829956,1246,4755,157.8,743,45
1762621064.773057,50.334834814071655,1246,4756,157.8,743,45
1762621064.779501,50.34127879142761,1246,4757,157.8,743,45
1762621064.785481,50.34725880622864,1246,4758,157.8,743,45
1762621064.790507,50.35228490829468,1246,4759,157.8,743,45
1762621064.797109,50.35888671875,1246,4760,157.8,743,45
1762621064.80388,50.365657806396484,1246,4761,157.8,743,45
1762621064.810806,50.372583866119385,1246,4762,157.8,743,45
1762621064.816621,50.37839889526367,1246,4763,157.8,743,45
1762621064.8215349,50.383312702178955,1246,4764,157.8,743,45
1762621064.827904,50.389681816101074,1246,4765,157.8,743,45
1762621064.8342679,50.39604568481445,1246,4766,157.8,743,45
1762621064.8417768,50.40355467796326,1246,4767,157.8,743,45
1762621064.847403,50.409180879592896,1246,4768,157.8,743,45
1762621064.8543081,50.416085958480835,1246,4769,157.8,743,45
1762621064.859942,50.421719789505005,1246,4770,157.8,743,45
1762621064.86748,50.42925786972046,1246,4771,157.8,743,45
1762621064.873545,50.435322761535645,1246,4772,157.8,743,45
1762621064.881314,50.44309186935425,1246,4773,157.8,743,45
1762621064.88639,50.44816780090332,1246,4774,157.8,743,45
1762621064.8923469,50.45412468910217,1246,4775,157.8,743,45
1762621064.899937,50.46171474456787,1246,4776,157.8,743,45
1762621064.906301,50.46807885169983,1246,4777,157.8,743,45
1762621064.915257,50.4770348072052,1246,4778,157.8,743,45
1762621064.917891,50.479668855667114,1246,4779,158.0,743,45
1762621064.9251149,50.48689270019531,1246,4780,157.8,743,45
1762621064.931805,50.4935827255249,1246,4781,158.0,743,45
1762621064.937338,50.49911594390869,1246,4782,158.0,743,45
1762621064.946209,50.50798678398132,1246,4783,157.8,743,45
1762621064.952072,50.51384973526001,1246,4784,157.8,743,45
1762621064.958776,50.52055382728577,1246,4785,157.8,743,45
1762621064.9651499,50.52692770957947,1246,4786,158.0,743,45
1762621064.971296,50.53307390213013,1246,4787,157.8,743,45
1762621064.981418,50.543195724487305,1246,4788,157.8,743,45
1762621064.984283,50.54606080055237,1246,4789,157.8,743,45
1762621064.989426,50.55120372772217,1246,4790,157.8,743,45
1762621064.9964328,50.558210611343384,1246,4791,157.8,743,45
1762621065.003011,50.564788818359375,1246,4792,158.0,743,45
1762621065.010113,50.57189083099365,1246,4793,157.8,743,45
1762621065.016149,50.57792687416077,1246,4794,157.8,743,45
1762621065.021788,50.5835657119751,1246,4795,157.8,743,45
1762621065.0274649,50.589242696762085,1246,4796,157.8,743,45
1762621065.0329752,50.59475302696228,1246,4797,158.0,743,45
1762621065.039627,50.601404905319214,1246,4798,158.0,743,45
1762621065.048509,50.610286712646484,1246,4799,157.8,743,45
1762621065.051449,50.613226890563965,1246,4800,158.0,743,45
1762621065.057463,50.61924076080322,1246,4801,158.0,743,45
1762621065.065226,50.62700390815735,1246,4802,158.0,743,45
1762621065.0720088,50.63378667831421,1246,4803,158.0,743,45
1762621065.079839,50.64161682128906,1246,4804,158.0,743,45
1762621065.0843132,50.64609098434448,1246,4805,158.0,743,45
